genome_id,antibiotic,phenotype,label,evidence,record_count,record_ids,measurement,measurement_unit,laboratory_typing_method,testing_standard,testing_standard_year,pmid,source_date_modified
573.22567,gentamicin,Resistant,1,Laboratory Method,1,215af4b2-d9c5-4cb0-a26e-b06d7ee0125c,,,,EUCAST,,30809212,2019-11-19T03:37:28.432Z
573.22567,meropenem,Susceptible,0,Laboratory Method,1,df0f2f2e-785f-493d-9292-c23a8d281cbf,,,,EUCAST,,30809212,2019-11-19T03:37:28.431Z
573.22568,ceftazidime,Susceptible,0,Laboratory Method,1,c9aa263e-69c3-4bb9-b85e-5c8052221877,,,,EUCAST,,30809212,2019-11-19T03:37:28.431Z
573.22568,ciprofloxacin,Resistant,1,Laboratory Method,1,1ba568b8-1813-4efc-9c9f-0bf160265adb,,,,EUCAST,,30809212,2019-11-19T03:37:28.431Z
573.22568,gentamicin,Resistant,1,Laboratory Method,1,6fc2160e-a75d-4460-93b2-f66d55f4794f,,,,EUCAST,,30809212,2019-11-19T03:37:28.432Z
573.22568,meropenem,Susceptible,0,Laboratory Method,1,842891d3-8e78-43ef-a9ae-47b7a0e02ce1,,,,EUCAST,,30809212,2019-11-19T03:37:28.424Z
573.23196,ceftazidime,Resistant,1,Laboratory Method,1,57dc47ed-9028-478a-8832-fc08c5e577ee,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23196,ciprofloxacin,Resistant,1,Laboratory Method,1,6fe403d9-24b2-4340-9239-cd864556485c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23196,gentamicin,Resistant,1,Laboratory Method,1,6f98da05-a14d-4be8-a43b-e415d87a4bff,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23196,meropenem,Resistant,1,Laboratory Method,1,c47c012c-d051-4665-a8dd-9a0043138a43,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23198,ceftazidime,Resistant,1,Laboratory Method,1,4f86510b-2940-45d7-b6d5-de4e6c68a08a,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23198,ciprofloxacin,Resistant,1,Laboratory Method,1,08e40512-8007-4524-a900-4e336973b918,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23198,gentamicin,Susceptible,0,Laboratory Method,1,70d09797-a395-40f2-ba36-463ed89dd508,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23198,meropenem,Susceptible,0,Laboratory Method,1,a02d8fd5-4457-4802-9356-d6dd72a33b98,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23199,ceftazidime,Resistant,1,Laboratory Method,1,28141eaf-e62d-4703-91e2-53718d56dbc6,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23199,ciprofloxacin,Resistant,1,Laboratory Method,1,5729f429-9307-4271-9462-914bde9ba6d5,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23199,gentamicin,Resistant,1,Laboratory Method,1,a4daa30c-c771-479e-be48-64a55ea2ba78,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23199,meropenem,Resistant,1,Laboratory Method,1,3c25547e-4ce2-445a-84ac-9806e944dc4c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23200,ceftazidime,Resistant,1,Laboratory Method,1,8c7692ac-689c-41c4-be59-03cfd0898651,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23200,ciprofloxacin,Resistant,1,Laboratory Method,1,820a132e-4c8e-4951-9838-380cefc2f51c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23200,gentamicin,Resistant,1,Laboratory Method,1,2ebb5d1c-2d4a-4c9c-8ea5-8b29ee2f85a9,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23200,meropenem,Resistant,1,Laboratory Method,1,5a8dde35-010a-4a76-86be-8428c42bb3a5,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23201,ceftazidime,Resistant,1,Laboratory Method,1,3225a944-20f1-4882-b5c4-12afd93346a5,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23201,ciprofloxacin,Resistant,1,Laboratory Method,1,ce343e5d-74d7-4e7a-a8e6-2343a1ba35e1,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23201,gentamicin,Resistant,1,Laboratory Method,1,d40a7819-2249-4dd0-8d88-d35095710d43,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23201,meropenem,Resistant,1,Laboratory Method,1,8b8e0210-5718-43b1-bfdc-a1021662b24f,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23202,ceftazidime,Resistant,1,Laboratory Method,1,768da4c3-2748-42d0-9df5-53b5498213e8,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23202,ciprofloxacin,Resistant,1,Laboratory Method,1,6b5314de-eda7-44cf-9837-1880ddc6a5cd,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23202,gentamicin,Resistant,1,Laboratory Method,1,fbef9f8f-0ac0-4901-a13c-324430cf367f,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23202,meropenem,Resistant,1,Laboratory Method,1,1939d159-67b9-4c2f-b7bc-bf79b36897c4,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23203,ceftazidime,Resistant,1,Laboratory Method,1,239b55a6-c216-4918-9cac-65ed8a8d5db0,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23203,ciprofloxacin,Resistant,1,Laboratory Method,1,d2c8d29f-0e00-42fd-a032-46db0970e4f3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23203,gentamicin,Susceptible,0,Laboratory Method,1,bb95c29b-214e-4ced-ae73-a48d39dab6c0,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23203,meropenem,Susceptible,0,Laboratory Method,1,885ace32-d2d4-4c2f-82d5-63fed189bb87,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23204,ceftazidime,Resistant,1,Laboratory Method,1,1885ac16-d278-4a0f-a19e-39eed7474a75,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23204,ciprofloxacin,Resistant,1,Laboratory Method,1,8d909cf7-09c2-478f-886f-aa62e32f8ee3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23204,gentamicin,Resistant,1,Laboratory Method,1,6e0759b6-696c-47b4-a20c-44d12d9af75a,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23204,meropenem,Resistant,1,Laboratory Method,1,951ea20c-196e-464b-98f2-72c22fd9c3aa,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23205,ceftazidime,Resistant,1,Laboratory Method,1,6842acb7-c12b-4f6a-9084-f6a448e6e026,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23205,ciprofloxacin,Resistant,1,Laboratory Method,1,e723916e-41a2-458c-acfa-be884d3bf6ce,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23205,gentamicin,Resistant,1,Laboratory Method,1,792638a1-beaf-4f14-81e1-a58d1ee8f583,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23205,meropenem,Resistant,1,Laboratory Method,1,2ae82a1f-4622-4aeb-bc88-04356db3b0e5,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23206,ceftazidime,Resistant,1,Laboratory Method,1,c5314e07-9aef-4e38-84fc-a9f7565fcfc2,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23206,ciprofloxacin,Resistant,1,Laboratory Method,1,da15989f-45db-41d1-838f-0f01ebc0ac2e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23206,gentamicin,Resistant,1,Laboratory Method,1,226738b9-ee22-45d0-8ff6-5eea62c6ca75,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23206,meropenem,Resistant,1,Laboratory Method,1,c7bb4d60-6771-4257-b817-230fd14409e4,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23207,ceftazidime,Resistant,1,Laboratory Method,1,1497bf7d-c62a-4270-bcfd-c0ca2d486e83,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23207,ciprofloxacin,Resistant,1,Laboratory Method,1,3606b264-7f19-4f93-96dc-f2440476d4b9,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23207,gentamicin,Resistant,1,Laboratory Method,1,36c062f5-1d7a-4bb3-ba18-eeafee8b70f3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23207,meropenem,Resistant,1,Laboratory Method,1,5219a271-480b-496e-bb60-5ec344582f6e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23208,ceftazidime,Susceptible,0,Laboratory Method,1,eb8a17be-38c6-47b4-bc77-68448738a0db,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23208,ciprofloxacin,Susceptible,0,Laboratory Method,1,a64d2b4b-bd64-428d-9e68-ab087a43858d,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23208,gentamicin,Susceptible,0,Laboratory Method,1,b03e2e12-4bf4-4fb5-8a9f-fd3f2d31c523,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23208,meropenem,Susceptible,0,Laboratory Method,1,fcd52c15-8a64-4ad8-8650-d29372c7c7eb,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23210,ceftazidime,Susceptible,0,Laboratory Method,1,2ce50ab2-bcb1-474c-a9a8-6a40467fd7f3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23210,ciprofloxacin,Susceptible,0,Laboratory Method,1,b8a627a4-3ca9-45cd-805f-ed46ac380473,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23210,gentamicin,Susceptible,0,Laboratory Method,1,c4fe5d2e-66a9-47a6-a8cc-8e3023178311,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23210,meropenem,Susceptible,0,Laboratory Method,1,92b5c96a-875b-4702-987e-90a320e8d310,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23211,ceftazidime,Resistant,1,Laboratory Method,1,f4e2fe59-5b8c-45b7-a703-e8fb791efed3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23211,ciprofloxacin,Resistant,1,Laboratory Method,1,ffba2a24-839d-49a4-814d-e6a3bfe36d2d,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23211,gentamicin,Resistant,1,Laboratory Method,1,399c21e0-1c14-4262-a4c5-d01dfe79bc70,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23211,meropenem,Resistant,1,Laboratory Method,1,74e3b1dc-c63b-4feb-96d0-5f9814bff285,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23212,ciprofloxacin,Susceptible,0,Laboratory Method,1,c8d65808-0cdc-4bab-bb21-c092e077cdcd,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23212,gentamicin,Susceptible,0,Laboratory Method,1,def4ae0a-5311-4c55-92a4-3306fca94bf6,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23212,meropenem,Susceptible,0,Laboratory Method,1,826ee78f-2283-40be-9722-8e0c9dd737d1,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23213,ceftazidime,Resistant,1,Laboratory Method,1,337e25ad-e5d3-45d0-9cd3-27d79f039cce,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23213,ciprofloxacin,Resistant,1,Laboratory Method,1,fa679712-16ac-4bbd-9db5-e739788f1257,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23213,gentamicin,Resistant,1,Laboratory Method,1,43606d9a-51d8-4d65-999c-f95fdb851b28,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23213,meropenem,Resistant,1,Laboratory Method,1,f136243d-1164-47c1-8190-3d057d61cb68,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23214,ceftazidime,Resistant,1,Laboratory Method,1,30baef88-56ab-46ac-814f-ea55149805b1,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23214,ciprofloxacin,Resistant,1,Laboratory Method,1,388a56cf-be9a-432f-89f4-31063b361018,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23214,gentamicin,Resistant,1,Laboratory Method,1,312601b9-5753-438d-9519-272833d92e7c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23214,meropenem,Resistant,1,Laboratory Method,1,b3dd44a5-b32f-433d-b90a-81a5e9628d64,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23215,ceftazidime,Resistant,1,Laboratory Method,1,af0c2579-0e55-4000-8cdd-faf5b8562a91,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23215,ciprofloxacin,Resistant,1,Laboratory Method,1,d8aa080a-9d15-44be-a8a8-eea2acea2b34,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23215,gentamicin,Susceptible,0,Laboratory Method,1,5ad593f2-d2f7-4ba3-96b5-7b208e69ba06,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23215,meropenem,Susceptible,0,Laboratory Method,1,1762727c-50a6-492d-bcab-cca4c70e1f04,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23216,ceftazidime,Resistant,1,Laboratory Method,1,b060455a-d337-430c-81ba-d8650e094824,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23216,ciprofloxacin,Resistant,1,Laboratory Method,1,d1211647-534f-4dce-95dd-6878f04b9af5,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23216,gentamicin,Resistant,1,Laboratory Method,1,9c35b9b3-44c4-4492-bdd8-392f8284f2b3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23216,meropenem,Resistant,1,Laboratory Method,1,4d6cf987-0d49-411f-94b8-048e40d0af02,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23217,ceftazidime,Resistant,1,Laboratory Method,1,a252fc7e-eca4-4b07-8e9e-6ad83f715bbc,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23217,ciprofloxacin,Resistant,1,Laboratory Method,1,82492a31-da77-4043-a306-163d60d6a763,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23217,gentamicin,Resistant,1,Laboratory Method,1,d72126c3-ef8e-413c-a8dc-4be3e4d4458d,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23217,meropenem,Resistant,1,Laboratory Method,1,bf9d3d40-1c74-4ef8-8c38-05d6d81e17d9,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23218,ceftazidime,Resistant,1,Laboratory Method,1,ac82b937-1575-4188-931b-e4e54860d51b,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23218,ciprofloxacin,Resistant,1,Laboratory Method,1,fda58558-f953-475f-aff0-5f3c18aa0226,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23218,gentamicin,Resistant,1,Laboratory Method,1,adb9b7ae-96a1-46b7-92ef-c3a83c4bc30a,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23218,meropenem,Resistant,1,Laboratory Method,1,b47715e3-376e-43df-b043-f8351891b1f1,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23219,ceftazidime,Susceptible,0,Laboratory Method,1,85e6b4e9-113b-43f8-994b-8ec186e4a49e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23219,ciprofloxacin,Susceptible,0,Laboratory Method,1,13eb014a-a29e-4bf5-9eb0-263d1409247f,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23219,gentamicin,Susceptible,0,Laboratory Method,1,fac6d7fa-5784-4628-8de6-e4aac920f7c8,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23219,meropenem,Susceptible,0,Laboratory Method,1,9507fe63-bba6-4955-a067-ab367c6d797a,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23221,ceftazidime,Resistant,1,Laboratory Method,1,aa3e9f77-184a-4af3-a80e-7e72bc061e42,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23221,ciprofloxacin,Resistant,1,Laboratory Method,1,ed3c3fe6-809e-4e0b-9344-fa13c1e5ab08,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23221,gentamicin,Resistant,1,Laboratory Method,1,7fc43bf4-a436-4c18-975f-333b7900f9df,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23221,meropenem,Resistant,1,Laboratory Method,1,5f3dd24e-3352-4d9d-90ea-45b510d6b12c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23222,ceftazidime,Resistant,1,Laboratory Method,1,abf1c6b3-ce11-46c4-b280-59cb53361fc6,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23222,ciprofloxacin,Resistant,1,Laboratory Method,1,01221708-6217-438f-abf7-48aca91a7517,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23222,gentamicin,Resistant,1,Laboratory Method,1,d06a686d-3484-42e1-a90e-4137a95d6b3e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23222,meropenem,Resistant,1,Laboratory Method,1,49591b7e-48c9-48ed-a1f3-1f751f1f55b3,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23223,ciprofloxacin,Susceptible,0,Laboratory Method,1,e3e92f53-22aa-4502-899b-1dd369c181ef,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23223,gentamicin,Susceptible,0,Laboratory Method,1,e434bc64-2bc0-4415-aab1-982673ef925b,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23223,meropenem,Susceptible,0,Laboratory Method,1,b02cd6b1-235c-416f-bf6e-3e5853e9e209,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23224,ceftazidime,Resistant,1,Laboratory Method,1,6304ad58-fd69-44de-b7f5-7106cef97b60,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23224,ciprofloxacin,Resistant,1,Laboratory Method,1,d4a12f34-81fd-4211-ad30-f06b45fb548e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23224,gentamicin,Susceptible,0,Laboratory Method,1,040fa3c6-4fe0-4d63-814f-3e2399659179,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23224,meropenem,Susceptible,0,Laboratory Method,1,64562b33-eef9-49bb-9415-8219181e19ef,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23225,ceftazidime,Resistant,1,Laboratory Method,1,b0a7fd12-445b-4d64-b69e-d8aad91b09ef,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23225,ciprofloxacin,Resistant,1,Laboratory Method,1,16f3d9d4-4e7a-4402-915b-ca057a952e87,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23225,gentamicin,Resistant,1,Laboratory Method,1,5cb32b3e-1ce7-459b-b4a6-0d652f8a5508,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23225,meropenem,Resistant,1,Laboratory Method,1,b2aadaba-f23e-4dc7-8f30-4820a600dd71,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23228,ceftazidime,Resistant,1,Laboratory Method,1,4275c6a8-52e3-4cf8-92ac-48f6b0b5f161,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23228,ciprofloxacin,Resistant,1,Laboratory Method,1,2e17a7bc-8fc9-4753-86f5-533974b5a516,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23228,gentamicin,Resistant,1,Laboratory Method,1,ed32d7a6-1b38-47d0-8a9c-fde84ff054dd,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23228,meropenem,Resistant,1,Laboratory Method,1,9f06d705-5cac-4b08-b8d4-212eca2ebdff,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.969Z
573.23229,ceftazidime,Resistant,1,Laboratory Method,1,30d675a6-dfbe-4fda-abb2-9b70f68c271b,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23229,ciprofloxacin,Resistant,1,Laboratory Method,1,1cf09f6b-6d86-4f64-9495-ba39ae1f7445,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23229,gentamicin,Resistant,1,Laboratory Method,1,e69035a9-e851-4586-b495-c2c6590aa762,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23229,meropenem,Resistant,1,Laboratory Method,1,b9248f97-7617-478f-98b1-f88eb18bca5f,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23233,ceftazidime,Resistant,1,Laboratory Method,1,d3c2d964-61ac-46af-9ba6-27d47becf19c,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23233,ciprofloxacin,Resistant,1,Laboratory Method,1,b7ccda8a-9d59-4da1-999e-b0377f1d19e0,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.23233,gentamicin,Susceptible,0,Laboratory Method,1,4e6d3944-a6f7-419d-bc53-164ab84764f9,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.974Z
573.23233,meropenem,Susceptible,0,Laboratory Method,1,82b18d00-2aab-415b-93bf-d3a3148ae37e,,,Disk diffusion,CLSI,2016,31594927,2020-11-04T23:34:30.975Z
573.24244,ceftazidime,Resistant,1,Laboratory Method,1,b93e6221-e04c-40e1-b678-c70a53dea8b6,64,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24244,ciprofloxacin,Resistant,1,Laboratory Method,1,4193ad80-7354-4f79-825e-3e9c2b89f161,4,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24244,gentamicin,Susceptible,0,Laboratory Method,1,adc89ec6-1b2a-4d1b-b8ce-0817bd7df52b,1,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24244,meropenem,Resistant,1,Laboratory Method,1,ce61a430-fd2c-47eb-88a9-541ec37e81c3,4,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24245,ceftazidime,Resistant,1,Laboratory Method,2,064f151d-89fe-429f-8549-04fe7863c069;1944feb1-cf48-4b29-b853-8345c96bf460,6;64,mg/L;mm,Broth dilution;Disk diffusion,CLSI,,,2019-03-26T23:57:17.315Z
573.24245,ciprofloxacin,Resistant,1,Laboratory Method,2,7c4fc5db-a0ae-4f33-ac0d-e60afa49ceb3;bb7f3973-6c8b-443e-9a04-f173203bd052,4;6,mg/L;mm,Broth dilution;Disk diffusion,CLSI,,,2019-03-26T23:57:17.315Z
573.24245,gentamicin,Susceptible,0,Laboratory Method,2,b0d3783e-f07c-4118-87ec-586654e0a024;e6d0a2e9-50b3-4c6f-adc2-e46ea81edd92,1;21,mg/L;mm,Broth dilution;Disk diffusion,CLSI,,,2019-03-26T23:57:17.315Z
573.24245,meropenem,Resistant,1,Laboratory Method,2,5d0859aa-d70e-4d2b-8b3a-de7f5c5148c7;f70ce817-21f4-405c-ae57-f95942059361,16;4,mg/L;mm,Broth dilution;Disk diffusion,CLSI,,,2019-03-26T23:57:17.315Z
573.24249,ceftazidime,Resistant,1,Laboratory Method,1,7867d6cd-524c-4af0-b017-b3705f0d1b5a,64,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24249,ciprofloxacin,Susceptible,0,Laboratory Method,1,f5eb718e-72c8-4051-ac4b-61fa4378eac1,0.25,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24249,gentamicin,Resistant,1,Laboratory Method,1,ec709931-7573-4b4e-9ca6-ab096ceca71b,16,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24249,meropenem,Resistant,1,Laboratory Method,1,b1def676-deeb-4605-872c-806594ad887d,4,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24250,ceftazidime,Susceptible,0,Laboratory Method,1,8faef82a-db16-4417-b278-ec987b1d0ecd,1,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24250,ciprofloxacin,Susceptible,0,Laboratory Method,1,387de13e-a2b6-4cd8-852f-3240c02c2926,0.25,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24250,gentamicin,Susceptible,0,Laboratory Method,1,55d3f04a-c8f4-4eb0-8b77-ed6d4d3043c5,1,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24250,meropenem,Susceptible,0,Laboratory Method,1,8db0ef5a-d99e-4284-80d8-b462112bc19b,0.25,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24252,ciprofloxacin,Resistant,1,Laboratory Method,1,1d7a50d3-4219-463a-b369-05ecfd8d346f,8,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24252,gentamicin,Resistant,1,Laboratory Method,1,fff952f9-2b8c-45e0-9596-3231bd4f33f0,16,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24252,meropenem,Resistant,1,Laboratory Method,1,4147e0c1-7e7c-472d-bbe7-464f6a5f4993,8,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24255,ceftazidime,Susceptible,0,Laboratory Method,1,47194058-6259-4e47-b610-01d44d6a0a78,1,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
573.24255,ciprofloxacin,Susceptible,0,Laboratory Method,1,266e0a11-f382-4783-9a68-cad7ceb493f8,0.25,mg/L,Broth dilution,CLSI,,,2019-03-26T23:57:17.315Z
