genome_id,genome_name,tested_drug_count,genome_length,contigs,checkm_completeness,checkm_contamination,fasta_relative_path,fasta_sha256
573.24358,Klebsiella pneumoniae strain MUGSI_15,4,5710769,148,99.78,0.0,data/genomes/573.24358.fna,
573.13128,Klebsiella pneumoniae KPN1126ec,4,5406830,95,100.0,0.3,data/genomes/573.13128.fna,
573.5764,Klebsiella pneumoniae strain 13_GR_14,4,5655647,142,99.7,0.0,data/genomes/573.5764.fna,
573.14520,Klebsiella pneumoniae KPN953ec,4,5492018,89,100.0,0.0,data/genomes/573.14520.fna,
573.13982,Klebsiella pneumoniae KPN237ec,4,5423074,88,100.0,0.1,data/genomes/573.13982.fna,
573.14423,Klebsiella pneumoniae KPN824ec,4,5404425,70,100.0,0.0,data/genomes/573.14423.fna,
573.13307,Klebsiella pneumoniae KPN1347ec,4,5510660,133,100.0,0.0,data/genomes/573.13307.fna,
573.13049,Klebsiella pneumoniae KPN1023ec,4,5464120,331,100.0,4.2,data/genomes/573.13049.fna,
573.14190,Klebsiella pneumoniae KPN483ec,4,5413675,82,100.0,0.0,data/genomes/573.14190.fna,
573.66905,Klebsiella pneumoniae KP_NORM_BLD_2013_90216,4,5587612,98,100.0,0.1,data/genomes/573.66905.fna,
573.13493,Klebsiella pneumoniae KPN1565ec,4,5396856,85,100.0,0.3,data/genomes/573.13493.fna,
573.26251,Klebsiella pneumoniae strain 5012STDY7626371,4,5500587,100,99.78,0.0,data/genomes/573.26251.fna,
573.12947,Klebsiella pneumoniae 3362,4,5566920,311,100.0,0.0,data/genomes/573.12947.fna,
573.67113,Klebsiella pneumoniae KP_NORM_BLD_63842,4,5507230,96,100.0,0.0,data/genomes/573.67113.fna,
573.26227,Klebsiella pneumoniae strain 5012STDY7312693,4,5571066,44,99.78,0.0,data/genomes/573.26227.fna,
573.5698,Klebsiella pneumoniae strain PB463,4,5886678,101,99.0,0.3,data/genomes/573.5698.fna,
573.14030,Klebsiella pneumoniae KPN293ec,4,5496838,118,100.0,0.3,data/genomes/573.14030.fna,
573.26290,Klebsiella pneumoniae strain 5012STDY7626408,4,5380740,48,99.78,0.0,data/genomes/573.26290.fna,
573.14061,Klebsiella pneumoniae KPN329ec,4,5513469,98,100.0,0.0,data/genomes/573.14061.fna,
573.26084,Klebsiella pneumoniae strain 5012STDY7312575,4,5491383,44,99.78,0.0,data/genomes/573.26084.fna,
573.66591,Klebsiella pneumoniae KP_NORM_BLD_111602,4,5356989,48,100.0,0.0,data/genomes/573.66591.fna,
573.67085,Klebsiella pneumoniae KP_NORM_BLD_62928,4,5262329,115,100.0,0.0,data/genomes/573.67085.fna,
573.13427,Klebsiella pneumoniae KPN1489ec,4,5416221,186,100.0,0.7,data/genomes/573.13427.fna,
573.46099,Klebsiella pneumoniae KSB1_10C,4,5430396,51,99.78,0.0,data/genomes/573.46099.fna,
573.66809,Klebsiella pneumoniae KP_NORM_BLD_13975,4,5535223,52,100.0,0.0,data/genomes/573.66809.fna,
573.13642,Klebsiella pneumoniae KPN1744ec,4,5556030,71,100.0,0.0,data/genomes/573.13642.fna,
573.12919,Klebsiella pneumoniae 3346,4,5382996,457,100.0,0.0,data/genomes/573.12919.fna,
573.14191,Klebsiella pneumoniae KPN484ec,4,5599484,129,100.0,0.0,data/genomes/573.14191.fna,
573.13906,Klebsiella pneumoniae KPN2083ec,4,5486261,102,100.0,0.0,data/genomes/573.13906.fna,
573.14295,Klebsiella pneumoniae KPN635ec,4,5621970,104,99.7,0.7,data/genomes/573.14295.fna,
573.24436,Klebsiella pneumoniae strain MUGSI_77,4,5538810,203,99.55,0.0,data/genomes/573.24436.fna,
573.13004,Klebsiella pneumoniae 95,4,5023610,267,98.0,1.7,data/genomes/573.13004.fna,
573.13779,Klebsiella pneumoniae KPN1927ec,4,5581723,99,100.0,0.0,data/genomes/573.13779.fna,
573.66847,Klebsiella pneumoniae KP_NORM_BLD_2005_1167,4,5670569,60,100.0,0.0,data/genomes/573.66847.fna,
573.26297,Klebsiella pneumoniae strain 5012STDY7626417,4,5608830,63,99.78,0.0,data/genomes/573.26297.fna,
573.26308,Klebsiella pneumoniae strain 5012STDY7626426,4,5504190,48,99.78,0.0,data/genomes/573.26308.fna,
573.33415,Klebsiella pneumoniae strain PMK4a,4,5862908,143,99.78,0.0,data/genomes/573.33415.fna,
573.13412,Klebsiella pneumoniae KPN1474ec,4,5477554,191,100.0,0.3,data/genomes/573.13412.fna,
573.5694,Klebsiella pneumoniae strain W2-1-ERG5,4,5273482,35,100.0,0.0,data/genomes/573.5694.fna,
573.13787,Klebsiella pneumoniae KPN1936ec,4,5770076,93,100.0,0.2,data/genomes/573.13787.fna,
573.13932,Klebsiella pneumoniae KPN2115ec,4,5575774,169,100.0,0.3,data/genomes/573.13932.fna,
573.66815,Klebsiella pneumoniae KP_NORM_BLD_13983,4,5883830,137,100.0,0.0,data/genomes/573.66815.fna,
573.24304,Klebsiella pneumoniae strain 451,4,5628152,187,99.78,0.0,data/genomes/573.24304.fna,
573.13933,Klebsiella pneumoniae KPN2116ec,4,5482827,113,100.0,0.3,data/genomes/573.13933.fna,
573.15540,Klebsiella pneumoniae strain KSB1_4A,4,5184006,41,100.0,0.3,data/genomes/573.15540.fna,
573.67118,Klebsiella pneumoniae KP_NORM_BLD_65,4,5573183,329,100.0,1.4,data/genomes/573.67118.fna,
573.66878,Klebsiella pneumoniae KP_NORM_BLD_2011_72749,4,5416177,85,100.0,0.0,data/genomes/573.66878.fna,
573.13887,Klebsiella pneumoniae KPN2063ec,4,5556002,119,100.0,0.0,data/genomes/573.13887.fna,
573.15043,Klebsiella pneumoniae strain AR_0146,4,5746129,4,100.0,0.0,data/genomes/573.15043.fna,
573.23204,Klebsiella pneumoniae strain KP_346,4,5665869,86,99.78,0.11,data/genomes/573.23204.fna,
573.13067,Klebsiella pneumoniae KPN1045ec,4,5524097,122,100.0,0.0,data/genomes/573.13067.fna,
573.26082,Klebsiella pneumoniae strain 5012STDY7312724,4,5247665,19,99.78,0.0,data/genomes/573.26082.fna,
573.13444,Klebsiella pneumoniae KPN1511ec,4,5401154,159,100.0,0.3,data/genomes/573.13444.fna,
573.13199,Klebsiella pneumoniae KPN1208ec,4,5639320,90,100.0,0.3,data/genomes/573.13199.fna,
573.14322,Klebsiella pneumoniae KPN692ec,4,5517315,77,100.0,0.3,data/genomes/573.14322.fna,
573.24374,Klebsiella pneumoniae strain MUGSI_191,4,5584923,145,99.78,0.11,data/genomes/573.24374.fna,
573.24405,Klebsiella pneumoniae strain MUGSI_35,4,5891800,224,99.67,0.0,data/genomes/573.24405.fna,
573.66702,Klebsiella pneumoniae KP_NORM_BLD_116244,4,5326992,64,100.0,0.0,data/genomes/573.66702.fna,
573.13841,Klebsiella pneumoniae KPN2010ec,4,5509498,84,100.0,0.0,data/genomes/573.13841.fna,
573.46846,Klebsiella pneumoniae KP-1PI,4,5801769,81,99.78,0.0,data/genomes/573.46846.fna,
573.13022,Klebsiella pneumoniae 40,4,5113571,215,100.0,0.0,data/genomes/573.13022.fna,
573.15520,Klebsiella pneumoniae strain INF074,4,5405294,67,100.0,0.3,data/genomes/573.15520.fna,
573.26123,Klebsiella pneumoniae strain 5012STDY7312742,4,5416919,38,99.78,0.22,data/genomes/573.26123.fna,
573.13829,Klebsiella pneumoniae KPN1998ec,4,5755840,119,100.0,0.3,data/genomes/573.13829.fna,
573.12982,Klebsiella pneumoniae 3305,4,5571628,416,100.0,0.0,data/genomes/573.12982.fna,
573.13534,Klebsiella pneumoniae KPN1613ec,4,5391773,72,100.0,0.3,data/genomes/573.13534.fna,
573.14469,Klebsiella pneumoniae KPN890ec,4,5313979,83,100.0,1.0,data/genomes/573.14469.fna,
573.14501,Klebsiella pneumoniae KPN929ec,4,5576611,114,100.0,0.0,data/genomes/573.14501.fna,
573.15420,Klebsiella pneumoniae strain AR_0112,4,5859680,6,100.0,0.0,data/genomes/573.15420.fna,
573.24332,Klebsiella pneumoniae strain MUGSI_114,4,5462841,90,99.78,0.11,data/genomes/573.24332.fna,
573.66704,Klebsiella pneumoniae KP_NORM_BLD_116239,4,5252451,60,100.0,0.0,data/genomes/573.66704.fna,
573.13625,Klebsiella pneumoniae KPN1722ec,4,5505644,76,100.0,0.3,data/genomes/573.13625.fna,
573.13354,Klebsiella pneumoniae KPN1410ec,4,5651116,184,100.0,1.7,data/genomes/573.13354.fna,
573.66813,Klebsiella pneumoniae KP_NORM_BLD_13985,4,5406212,86,100.0,0.2,data/genomes/573.66813.fna,
573.66896,Klebsiella pneumoniae KP_NORM_BLD_2011_76233,4,5439647,43,100.0,0.1,data/genomes/573.66896.fna,
573.66965,Klebsiella pneumoniae KP_NORM_BLD_2510,4,5489554,82,100.0,0.0,data/genomes/573.66965.fna,
573.13603,Klebsiella pneumoniae KPN169ec,4,5501388,136,100.0,0.0,data/genomes/573.13603.fna,
573.33399,Klebsiella pneumoniae strain PMK17,4,5864131,141,99.78,0.0,data/genomes/573.33399.fna,
573.13951,Klebsiella pneumoniae KPN2159ec,4,5437244,102,100.0,0.3,data/genomes/573.13951.fna,
573.46080,Klebsiella pneumoniae INF070,4,5537983,156,99.78,0.0,data/genomes/573.46080.fna,
573.14113,Klebsiella pneumoniae KPN390ec,4,5412112,91,100.0,0.0,data/genomes/573.14113.fna,
573.14307,Klebsiella pneumoniae KPN676ec,4,5561160,112,100.0,0.3,data/genomes/573.14307.fna,
573.15367,Klebsiella pneumoniae strain KSB2_1B,4,6025713,11,100.0,0.0,data/genomes/573.15367.fna,
573.67108,Klebsiella pneumoniae KP_NORM_BLD_63815,4,5651524,91,100.0,0.2,data/genomes/573.67108.fna,
573.13882,Klebsiella pneumoniae KPN2058ec,4,5565154,75,100.0,0.0,data/genomes/573.13882.fna,
573.13717,Klebsiella pneumoniae KPN1854ec,4,5618157,74,100.0,0.7,data/genomes/573.13717.fna,
573.14173,Klebsiella pneumoniae KPN462ec,4,5427416,130,100.0,0.0,data/genomes/573.14173.fna,
573.46102,Klebsiella pneumoniae KSB1_8E,4,5402005,36,99.78,0.0,data/genomes/573.46102.fna,
573.46867,Klebsiella pneumoniae KP-51LI,4,5838831,86,99.78,0.0,data/genomes/573.46867.fna,
573.13226,Klebsiella pneumoniae KPN1245ec,4,5396257,84,100.0,0.0,data/genomes/573.13226.fna,
573.66690,Klebsiella pneumoniae KP_NORM_BLD_115811,4,5376380,72,100.0,0.0,data/genomes/573.66690.fna,
573.5678,Klebsiella pneumoniae strain PB28,4,5997388,74,100.0,0.0,data/genomes/573.5678.fna,
573.13759,Klebsiella pneumoniae KPN189ec,4,5719586,117,100.0,0.0,data/genomes/573.13759.fna,
573.23219,Klebsiella pneumoniae strain KP_320,4,5334378,71,99.78,0.22,data/genomes/573.23219.fna,
573.13580,Klebsiella pneumoniae KPN1676ec,4,5453916,83,100.0,0.0,data/genomes/573.13580.fna,
573.25569,Klebsiella pneumoniae strain 6_GR_12,4,5897970,139,99.78,0.0,data/genomes/573.25569.fna,
573.66932,Klebsiella pneumoniae KP_NORM_BLD_2015_111587,4,5478436,101,100.0,0.0,data/genomes/573.66932.fna,
573.66194,Klebsiella pneumoniae KP_NORM_URN_2015_109356,4,5293747,87,100.0,0.1,data/genomes/573.66194.fna,
573.13212,Klebsiella pneumoniae KPN1222ec,4,5532069,176,100.0,0.0,data/genomes/573.13212.fna,
573.13969,Klebsiella pneumoniae KPN222ec,4,5426042,73,100.0,0.3,data/genomes/573.13969.fna,
573.13258,Klebsiella pneumoniae KPN1279ec,4,5493578,122,100.0,0.3,data/genomes/573.13258.fna,
573.26239,Klebsiella pneumoniae strain 5012STDY7626490,4,5749832,51,99.78,0.0,data/genomes/573.26239.fna,
573.24400,Klebsiella pneumoniae strain MUGSI_318,4,5398704,90,99.78,0.11,data/genomes/573.24400.fna,
573.66983,Klebsiella pneumoniae KP_NORM_BLD_391,4,5275098,63,100.0,0.0,data/genomes/573.66983.fna,
573.14363,Klebsiella pneumoniae KPN741ec,4,5487338,65,100.0,0.3,data/genomes/573.14363.fna,
573.13424,Klebsiella pneumoniae KPN1484ec,4,5326901,144,100.0,0.0,data/genomes/573.13424.fna,
573.67119,Klebsiella pneumoniae KP_NORM_BLD_67,4,5519449,60,100.0,0.0,data/genomes/573.67119.fna,
573.15518,Klebsiella pneumoniae strain INF072,4,5541981,64,100.0,0.0,data/genomes/573.15518.fna,
573.14155,Klebsiella pneumoniae KPN437ec,4,5672784,133,99.7,0.7,data/genomes/573.14155.fna,
573.26153,Klebsiella pneumoniae strain 5012STDY7312591,4,6133985,119,99.78,0.0,data/genomes/573.26153.fna,
573.13676,Klebsiella pneumoniae KPN1783ec,4,5552977,144,100.0,0.0,data/genomes/573.13676.fna,
573.13819,Klebsiella pneumoniae KPN1986ec,4,5518700,108,100.0,0.0,data/genomes/573.13819.fna,
573.26218,Klebsiella pneumoniae strain 5012STDY7312682,4,5386507,61,99.78,0.0,data/genomes/573.26218.fna,
573.13543,Klebsiella pneumoniae KPN1626ec,4,5563259,138,100.0,0.0,data/genomes/573.13543.fna,
573.14360,Klebsiella pneumoniae KPN737ec,4,5465717,102,100.0,0.0,data/genomes/573.14360.fna,
573.66955,Klebsiella pneumoniae KP_NORM_BLD_231,4,5381891,118,100.0,0.1,data/genomes/573.66955.fna,
573.13745,Klebsiella pneumoniae KPN1881ec,4,5393781,81,100.0,0.0,data/genomes/573.13745.fna,
573.14247,Klebsiella pneumoniae KPN573ec,4,5569263,135,100.0,0.0,data/genomes/573.14247.fna,
573.13771,Klebsiella pneumoniae KPN1917ec,4,5289600,98,96.3,0.0,data/genomes/573.13771.fna,
573.66991,Klebsiella pneumoniae KP_NORM_BLD_60429,4,5682192,190,100.0,0.2,data/genomes/573.66991.fna,
573.13122,Klebsiella pneumoniae KPN1120ec,4,5342682,385,100.0,4.8,data/genomes/573.13122.fna,
573.13464,Klebsiella pneumoniae KPN1533ec,4,5602590,80,98.6,0.2,data/genomes/573.13464.fna,
573.66829,Klebsiella pneumoniae KP_NORM_BLD_1676,4,5561592,118,100.0,0.3,data/genomes/573.66829.fna,
573.26083,Klebsiella pneumoniae strain 5012STDY7312722,4,5641930,60,99.78,0.0,data/genomes/573.26083.fna,
573.14443,Klebsiella pneumoniae KPN853ec,4,5259750,49,100.0,0.0,data/genomes/573.14443.fna,
573.13783,Klebsiella pneumoniae KPN1931ec,4,5448638,102,100.0,0.0,data/genomes/573.13783.fna,
573.15597,Klebsiella pneumoniae strain INF312,4,5794374,58,98.3,0.7,data/genomes/573.15597.fna,
573.66699,Klebsiella pneumoniae KP_NORM_BLD_116234,4,5314103,84,100.0,0.0,data/genomes/573.66699.fna,
573.13488,Klebsiella pneumoniae KPN155ec,4,5477675,68,100.0,0.0,data/genomes/573.13488.fna,
573.13705,Klebsiella pneumoniae KPN1842ec,4,5201438,73,100.0,0.3,data/genomes/573.13705.fna,
573.14537,Klebsiella pneumoniae KPN978ec,4,5450066,106,100.0,0.2,data/genomes/573.14537.fna,
573.13053,Klebsiella pneumoniae KPN1030ec,4,5562109,151,100.0,0.0,data/genomes/573.13053.fna,
573.13814,Klebsiella pneumoniae KPN1980ec,4,5489985,110,100.0,0.7,data/genomes/573.13814.fna,
573.14215,Klebsiella pneumoniae KPN530ec,4,5427284,87,100.0,0.2,data/genomes/573.14215.fna,
573.14437,Klebsiella pneumoniae KPN843ec,4,5453167,77,100.0,0.0,data/genomes/573.14437.fna,
573.13191,Klebsiella pneumoniae KPN1199ec,4,5540940,158,100.0,0.0,data/genomes/573.13191.fna,
573.26171,Klebsiella pneumoniae strain 5012STDY7312615,4,5546978,47,99.78,0.0,data/genomes/573.26171.fna,
573.1720,Klebsiella pneumoniae strain KpVA-2,4,5594643,127,100.0,1.2,data/genomes/573.1720.fna,
573.13335,Klebsiella pneumoniae KPN1385ec,4,5481281,68,100.0,0.0,data/genomes/573.13335.fna,
573.66953,Klebsiella pneumoniae KP_NORM_BLD_2396,4,5485588,142,100.0,0.2,data/genomes/573.66953.fna,
573.67176,Klebsiella pneumoniae KP_NORM_URN_2015_111577,4,5538563,128,100.0,0.1,data/genomes/573.67176.fna,
573.18680,Klebsiella pneumoniae strain AR_362,4,5709342,4,100.0,0.0,data/genomes/573.18680.fna,
573.66768,Klebsiella pneumoniae KP_NORM_BLD_13129,4,5385641,130,100.0,0.1,data/genomes/573.66768.fna,
573.24314,Klebsiella pneumoniae strain 66,4,5616463,162,99.78,0.0,data/genomes/573.24314.fna,
573.18090,Klebsiella pneumoniae strain AR_0141,4,5574787,3,99.7,0.3,data/genomes/573.18090.fna,
573.24451,Klebsiella pneumoniae strain MUGSI_94,4,5681148,128,99.78,0.0,data/genomes/573.24451.fna,
573.31082,Klebsiella pneumoniae strain WU7,4,5272210,122,99.78,0.11,data/genomes/573.31082.fna,
573.13808,Klebsiella pneumoniae KPN196ec,4,5530943,154,100.0,0.0,data/genomes/573.13808.fna,
573.26088,Klebsiella pneumoniae strain 5012STDY7312725,4,5581564,58,99.78,0.11,data/genomes/573.26088.fna,
573.17927,Klebsiella pneumoniae strain AR_0080,4,5598970,2,99.0,0.7,data/genomes/573.17927.fna,
573.66725,Klebsiella pneumoniae KP_NORM_BLD_116554,4,5353611,104,99.9,0.0,data/genomes/573.66725.fna,
573.1732,Klebsiella pneumoniae strain KpVA-14,4,5749195,211,100.0,1.3,data/genomes/573.1732.fna,
573.13725,Klebsiella pneumoniae KPN1862ec,4,5545506,156,100.0,0.0,data/genomes/573.13725.fna,
573.13284,Klebsiella pneumoniae KPN1323ec,4,5522131,69,100.0,0.0,data/genomes/573.13284.fna,
573.13393,Klebsiella pneumoniae KPN1451ec,4,5381924,132,100.0,0.7,data/genomes/573.13393.fna,
573.26301,Klebsiella pneumoniae strain 5012STDY7626420,4,5437811,30,99.78,0.0,data/genomes/573.26301.fna,
573.13111,Klebsiella pneumoniae KPN1107ec,4,5557839,131,100.0,0.0,data/genomes/573.13111.fna,
573.14134,Klebsiella pneumoniae KPN414ec,4,5755737,92,100.0,0.3,data/genomes/573.14134.fna,
573.24391,Klebsiella pneumoniae strain MUGSI_309,4,5668380,186,99.78,0.22,data/genomes/573.24391.fna,
573.67177,Klebsiella pneumoniae KP_NORM_URN_2015_111534,4,5438382,68,100.0,0.3,data/genomes/573.67177.fna,
573.66689,Klebsiella pneumoniae KP_NORM_BLD_115802,4,5593936,61,100.0,0.0,data/genomes/573.66689.fna,
573.24373,Klebsiella pneumoniae strain MUGSI_190,4,5670607,136,99.78,0.0,data/genomes/573.24373.fna,
573.13425,Klebsiella pneumoniae KPN1487ec,4,5312913,122,100.0,0.0,data/genomes/573.13425.fna,
573.67003,Klebsiella pneumoniae KP_NORM_BLD_60782,4,5178941,56,100.0,0.0,data/genomes/573.67003.fna,
573.66764,Klebsiella pneumoniae KP_NORM_BLD_12945,4,5528317,125,100.0,0.1,data/genomes/573.66764.fna,
573.14420,Klebsiella pneumoniae KPN821ec,4,5331338,83,97.3,0.7,data/genomes/573.14420.fna,
573.26268,Klebsiella pneumoniae strain 5012STDY7626388,4,5616123,59,99.78,0.11,data/genomes/573.26268.fna,
573.5712,Klebsiella pneumoniae strain W2-11-ERG2,4,5616469,48,100.0,0.1,data/genomes/573.5712.fna,
573.13357,Klebsiella pneumoniae KPN1414ec,4,5460718,108,100.0,0.7,data/genomes/573.13357.fna,
573.26196,Klebsiella pneumoniae strain 5012STDY7312660,4,5651750,145,99.78,0.0,data/genomes/573.26196.fna,
573.15558,Klebsiella pneumoniae strain KSB1_7F,4,5343992,68,100.0,0.3,data/genomes/573.15558.fna,
573.14333,Klebsiella pneumoniae KPN705ec,4,5511490,78,100.0,0.0,data/genomes/573.14333.fna,
573.13009,Klebsiella pneumoniae 16,4,5573380,267,100.0,0.4,data/genomes/573.13009.fna,
573.66994,Klebsiella pneumoniae KP_NORM_BLD_60442,4,5072830,41,100.0,0.0,data/genomes/573.66994.fna,
573.13013,Klebsiella pneumoniae 125,4,5563123,309,100.0,1.0,data/genomes/573.13013.fna,
573.26305,Klebsiella pneumoniae strain 5012STDY7626425,4,5758725,70,99.78,0.0,data/genomes/573.26305.fna,
573.66910,Klebsiella pneumoniae KP_NORM_BLD_2013_90871,4,5483333,74,100.0,0.1,data/genomes/573.66910.fna,
573.13162,Klebsiella pneumoniae KPN1167ec,4,5426023,90,100.0,0.0,data/genomes/573.13162.fna,
573.13312,Klebsiella pneumoniae KPN1352ec,4,5343048,121,99.7,0.5,data/genomes/573.13312.fna,
573.22559,Klebsiella pneumoniae strain SU8,4,5391070,61,99.78,0.0,data/genomes/573.22559.fna,
573.66653,Klebsiella pneumoniae KP_NORM_BLD_114491,4,5501365,118,99.9,0.1,data/genomes/573.66653.fna,
573.13139,Klebsiella pneumoniae KPN1139ec,4,5480649,82,100.0,0.0,data/genomes/573.13139.fna,
573.66624,Klebsiella pneumoniae KP_NORM_BLD_113895,4,5524798,66,99.9,0.0,data/genomes/573.66624.fna,
573.13602,Klebsiella pneumoniae KPN1699ec,4,5481932,108,100.0,0.0,data/genomes/573.13602.fna,
573.33418,Klebsiella pneumoniae strain PMK5b,4,5692252,110,96.33,0.11,data/genomes/573.33418.fna,
573.13856,Klebsiella pneumoniae KPN2029ec,4,5695020,118,100.0,0.0,data/genomes/573.13856.fna,
573.22558,Klebsiella pneumoniae strain SU6,4,5348175,67,98.66,0.0,data/genomes/573.22558.fna,
573.26174,Klebsiella pneumoniae strain 5012STDY7312609,4,5528735,176,99.78,0.0,data/genomes/573.26174.fna,
573.14467,Klebsiella pneumoniae KPN887ec,4,5498236,66,100.0,0.0,data/genomes/573.14467.fna,
573.31083,Klebsiella pneumoniae strain WU8,4,5249165,135,99.78,0.11,data/genomes/573.31083.fna,
573.13066,Klebsiella pneumoniae KPN1044ec,4,5474624,115,100.0,0.0,data/genomes/573.13066.fna,
573.13975,Klebsiella pneumoniae KPN230ec,4,5616360,143,100.0,0.0,data/genomes/573.13975.fna,
573.14409,Klebsiella pneumoniae KPN803ec,4,5540982,108,100.0,0.0,data/genomes/573.14409.fna,
573.66929,Klebsiella pneumoniae KP_NORM_BLD_2014_101841,4,5425666,73,100.0,0.0,data/genomes/573.66929.fna,
573.33397,Klebsiella pneumoniae strain PMK13b,4,5746689,150,99.78,0.0,data/genomes/573.33397.fna,
573.13252,Klebsiella pneumoniae KPN1273ec,4,5801631,136,100.0,0.0,data/genomes/573.13252.fna,
573.24312,Klebsiella pneumoniae strain 524,4,5683592,116,99.78,0.0,data/genomes/573.24312.fna,
573.33394,Klebsiella pneumoniae strain PMK11,4,5858378,149,99.78,0.0,data/genomes/573.33394.fna,
573.14197,Klebsiella pneumoniae KPN508ec,4,5474421,86,100.0,0.0,data/genomes/573.14197.fna,
573.12983,Klebsiella pneumoniae 44,4,5312121,326,100.0,1.7,data/genomes/573.12983.fna,
573.13187,Klebsiella pneumoniae KPN1195ec,4,5359062,94,100.0,0.0,data/genomes/573.13187.fna,
573.13991,Klebsiella pneumoniae KPN250ec,4,5510798,126,100.0,0.0,data/genomes/573.13991.fna,
573.14387,Klebsiella pneumoniae KPN771ec,4,5544507,103,98.3,0.1,data/genomes/573.14387.fna,
573.13833,Klebsiella pneumoniae KPN2003ec,4,5633431,102,100.0,0.0,data/genomes/573.13833.fna,
573.5679,Klebsiella pneumoniae strain PB466,4,5715160,62,100.0,0.0,data/genomes/573.5679.fna,
573.26323,Klebsiella pneumoniae strain 5012STDY7626431,4,5461897,47,99.78,0.0,data/genomes/573.26323.fna,
573.14093,Klebsiella pneumoniae KPN370ec,4,5424100,93,100.0,0.0,data/genomes/573.14093.fna,
573.26176,Klebsiella pneumoniae strain 5012STDY7312607,4,5495926,57,99.78,0.0,data/genomes/573.26176.fna,
573.67065,Klebsiella pneumoniae KP_NORM_BLD_62217,4,5402719,98,100.0,0.2,data/genomes/573.67065.fna,
573.14160,Klebsiella pneumoniae KPN443ec,4,5423048,92,100.0,0.7,data/genomes/573.14160.fna,
573.66746,Klebsiella pneumoniae KP_NORM_BLD_117571,4,5927402,128,100.0,0.0,data/genomes/573.66746.fna,
573.13280,Klebsiella pneumoniae KPN1317ec,4,5310577,199,99.7,0.3,data/genomes/573.13280.fna,
573.14325,Klebsiella pneumoniae KPN696ec,4,5434549,106,100.0,0.0,data/genomes/573.14325.fna,
573.66567,Klebsiella pneumoniae KP_NORM_BLD_621,4,5192295,93,100.0,0.0,data/genomes/573.66567.fna,
573.13087,Klebsiella pneumoniae KPN1074ec,4,5443191,90,100.0,0.0,data/genomes/573.13087.fna,
573.14211,Klebsiella pneumoniae KPN525ec,4,5408380,61,100.0,0.1,data/genomes/573.14211.fna,
573.13564,Klebsiella pneumoniae KPN1655ec,4,5498256,104,100.0,0.3,data/genomes/573.13564.fna,
573.66573,Klebsiella pneumoniae KP_NORM_BLD_1042,4,5698140,137,100.0,0.1,data/genomes/573.66573.fna,
573.13268,Klebsiella pneumoniae KPN1301ec,4,5347642,86,100.0,0.0,data/genomes/573.13268.fna,
573.13298,Klebsiella pneumoniae KPN1337ec,4,5587472,75,100.0,0.3,data/genomes/573.13298.fna,
573.13682,Klebsiella pneumoniae KPN178ec,4,5534757,145,100.0,0.0,data/genomes/573.13682.fna,
573.1727,Klebsiella pneumoniae strain KpVA-9,4,5742139,366,100.0,0.4,data/genomes/573.1727.fna,
573.67020,Klebsiella pneumoniae KP_NORM_BLD_61059,4,5552457,128,100.0,0.3,data/genomes/573.67020.fna,
573.13344,Klebsiella pneumoniae KPN1398ec,4,5465186,86,99.0,0.7,data/genomes/573.13344.fna,
573.67033,Klebsiella pneumoniae KP_NORM_BLD_61466,4,5203520,153,100.0,0.0,data/genomes/573.67033.fna,
573.46068,Klebsiella pneumoniae INF246,4,5599774,114,99.78,0.0,data/genomes/573.46068.fna,
573.24425,Klebsiella pneumoniae strain MUGSI_63,4,5341247,124,99.78,0.11,data/genomes/573.24425.fna,
573.14480,Klebsiella pneumoniae KPN904ec,4,5434200,120,99.7,0.3,data/genomes/573.14480.fna,
573.67034,Klebsiella pneumoniae KP_NORM_BLD_61459,4,5359960,68,100.0,0.0,data/genomes/573.67034.fna,
573.14024,Klebsiella pneumoniae KPN287ec,4,5547073,93,100.0,0.0,data/genomes/573.14024.fna,
573.12887,Klebsiella pneumoniae 3314,4,5801353,350,100.0,0.0,data/genomes/573.12887.fna,
573.12881,Klebsiella pneumoniae 108,4,5337557,299,100.0,0.3,data/genomes/573.12881.fna,
573.15217,Klebsiella pneumoniae strain AR_0112,4,5859680,6,100.0,0.0,data/genomes/573.15217.fna,
573.15524,Klebsiella pneumoniae strain INF197,4,5483378,173,100.0,0.7,data/genomes/573.15524.fna,
573.15592,Klebsiella pneumoniae strain MSB1_8A,4,6053674,69,100.0,1.0,data/genomes/573.15592.fna,
573.14132,Klebsiella pneumoniae KPN412ec,4,5514375,83,100.0,0.3,data/genomes/573.14132.fna,
573.14224,Klebsiella pneumoniae KPN542ec,4,5443341,117,100.0,0.0,data/genomes/573.14224.fna,
573.26217,Klebsiella pneumoniae strain 5012STDY7312681,4,5264006,71,99.55,0.11,data/genomes/573.26217.fna,
573.14297,Klebsiella pneumoniae KPN639ec,4,5673188,143,100.0,0.0,data/genomes/573.14297.fna,
573.5687,Klebsiella pneumoniae strain PB291,4,5666086,72,100.0,0.3,data/genomes/573.5687.fna,
573.66820,Klebsiella pneumoniae KP_NORM_BLD_14165,4,5290820,36,100.0,0.0,data/genomes/573.66820.fna,
573.14174,Klebsiella pneumoniae KPN463ec,4,5423771,95,100.0,0.0,data/genomes/573.14174.fna,
573.14109,Klebsiella pneumoniae KPN386ec,4,5521117,104,100.0,0.0,data/genomes/573.14109.fna,
